,subject_id_within_expert_type,trial_nr,block_nr,instr_type,trial_type,catch_trial,batch,layer,kernel_size,channel,query_order,correct,conf_rating,RT,timeout,response,correct_response,query_image_a,query_image_b,old_trial_nr,old_block_nr,seed,unit_name,abs_conf_rating,subject_id
90,5,90,7,optimized,main,False,7,layer_8,3,channel_0,max_min,True,-2,5.7794058322906485,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_0/natural_images/batch_7/min_0.png,,,42,"5b, P ",2,5
91,5,91,7,optimized,main,False,7,layer_4,3,channel_0,max_min,True,-2,10.03834581375122,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_0/natural_images/batch_7/min_0.png,,,42,"4c, P ",2,5
92,5,92,8,natural,main,True,0,layer_o,o,channel_o,min_max,True,3,1.7294278144836426,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_o/kernel_size_o/channel_o/natural_images/batch_0/min_4.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_o/kernel_size_o/channel_o/natural_images/batch_0/max_8.png,,,42,"layer_o, o ",3,5
93,5,93,8,natural,main,True,0,layer_r,r,channel_r,min_max,True,3,1.4013018608093262,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_r/kernel_size_r/channel_r/natural_images/batch_0/min_8.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_r/kernel_size_r/channel_r/natural_images/batch_0/max_7.png,,,42,"layer_r, r ",3,5
94,5,94,8,natural,main,False,6,layer_3,3,channel_0,max_min,True,-3,1.5486528873443604,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_3/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_3/channel_0/natural_images/batch_6/min_0.png,,,42,"4b, P ",3,5
95,5,95,8,natural,main,False,6,layer_1,3,channel_1,min_max,True,1,7.667876958847046,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,,,42,"3b, P int.",1,5
96,5,96,8,natural,main,False,6,layer_5,0,channel_0,min_max,True,3,0.7433357238769531,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_0/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_0/channel_0/natural_images/batch_6/max_9.png,,,42,"4d, 1x1 ",3,5
97,5,97,8,natural,main,False,6,layer_7,3,channel_0,max_min,True,-3,2.1670010089874268,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_7/kernel_size_3/channel_0/natural_images/batch_6/min_0.png,,,42,"5a, P ",3,5
98,5,98,8,natural,main,False,6,layer_5,2,channel_0,max_min,True,-2,1.9752018451690676,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,,,42,"4d, 5x5 ",2,5
99,5,99,8,natural,main,False,6,layer_3,1,channel_0,min_max,True,2,6.051224946975707,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,,,42,"4b, 3x3 ",2,5
100,5,100,8,natural,main,False,6,layer_3,0,channel_0,min_max,True,3,6.485116004943848,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_0/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_3/kernel_size_0/channel_0/natural_images/batch_6/max_9.png,,,42,"4b, 1x1 ",3,5
101,5,101,8,natural,main,False,6,layer_8,3,channel_1,max_min,False,2,8.13255763053894,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,,,42,"5b, P int.",2,5
102,5,102,8,natural,main,False,6,layer_0,1,channel_0,min_max,False,-3,5.1389360427856445,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_0/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,,,42,"3a, 3x3 ",3,5
103,5,103,8,natural,main,False,6,layer_6,2,channel_0,max_min,True,-3,2.3143489360809326,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,,,42,"4e, 5x5 ",3,5
104,5,104,8,natural,main,False,6,layer_1,3,channel_0,max_min,True,-3,1.381916046142578,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_3/channel_0/natural_images/batch_6/min_0.png,,,42,"3b, P ",3,5
105,5,105,8,natural,main,False,6,layer_2,2,channel_0,max_min,True,-2,4.099104881286621,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_2/channel_0/natural_images/batch_6/min_0.png,,,42,"4a, 5x5 ",2,5
106,5,106,8,natural,main,False,6,layer_6,0,channel_0,max_min,True,-2,7.96786093711853,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_6/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_0/channel_0/natural_images/batch_6/min_0.png,,,42,"4e, 1x1 ",2,5
107,5,107,8,natural,main,False,6,layer_1,1,channel_0,min_max,True,3,1.0583329200744631,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_1/channel_0/natural_images/batch_6/max_9.png,,,42,"3b, 3x3 ",3,5
108,5,108,8,natural,main,False,6,layer_6,3,channel_1,min_max,True,3,2.474501848220825,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_6/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_6/max_9.png,,,42,"4e, P int.",3,5
109,5,109,8,natural,main,True,0,layer_l,l,channel_l,max_min,True,-3,8.169209718704224,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_l/kernel_size_l/channel_l/natural_images/batch_0/max_5.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_l/kernel_size_l/channel_l/natural_images/batch_0/min_1.png,,,42,"layer_l, l ",3,5
110,5,110,9,optimized,main,False,7,layer_5,1,channel_0,min_max,True,3,1.835371017456055,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_1/channel_0/natural_images/batch_7/max_9.png,,,42,"4d, 3x3 ",3,5
111,5,111,9,optimized,main,False,7,layer_6,1,channel_0,min_max,False,-3,1.6233148574829102,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_1/channel_0/natural_images/batch_7/max_9.png,,,42,"4e, 3x3 ",3,5
112,5,112,9,optimized,main,False,7,layer_6,3,channel_0,max_min,True,-2,1.484853744506836,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_0/natural_images/batch_7/min_0.png,,,42,"4e, P ",2,5
113,5,113,9,optimized,main,False,7,layer_6,3,channel_1,min_max,True,2,4.114664077758788,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_6/kernel_size_3/channel_1/natural_images/batch_7/max_9.png,,,42,"4e, P int.",2,5
114,5,114,9,optimized,main,False,7,layer_2,3,channel_1,min_max,True,2,5.190807819366455,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_1/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_1/natural_images/batch_7/max_9.png,,,42,"4a, P int.",2,5
115,5,115,9,optimized,main,False,7,layer_5,3,channel_1,min_max,True,3,1.0302839279174805,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_1/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_5/kernel_size_3/channel_1/natural_images/batch_7/max_9.png,,,42,"4d, P int.",3,5
116,5,116,9,optimized,main,False,7,layer_2,3,channel_0,min_max,False,-2,12.66533088684082,False,a,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_2/kernel_size_3/channel_0/natural_images/batch_7/max_9.png,,,42,"4a, P ",2,5
117,5,117,9,optimized,main,False,7,layer_8,1,channel_0,min_max,True,2,3.778862953186035,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_1/channel_0/natural_images/batch_7/max_9.png,,,42,"5b, 3x3 ",2,5
118,5,118,9,optimized,main,True,0,layer_v,v,channel_v,max_min,True,-3,4.872652769088745,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_v/kernel_size_v/channel_v/optimized_images/max_3.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_v/kernel_size_v/channel_v/optimized_images/min_9.png,,,42,"layer_v, v ",3,5
119,5,119,9,optimized,main,False,7,layer_8,2,channel_0,min_max,True,2,29.874558925628662,False,b,b,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_8/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,,,42,"5b, 5x5 ",2,5
120,5,120,9,optimized,main,False,7,layer_4,2,channel_0,max_min,False,2,7.3890087604522705,False,b,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,,,42,"4c, 5x5 ",2,5
121,5,121,9,optimized,main,False,7,layer_1,2,channel_0,max_min,True,-2,2.3876280784606934,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_1/kernel_size_2/channel_0/natural_images/batch_7/min_0.png,,,42,"3b, 5x5 ",2,5
122,5,122,9,optimized,main,False,7,layer_4,3,channel_1,max_min,True,-3,4.359397888183594,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_7/max_9.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_4/kernel_size_3/channel_1/natural_images/batch_7/min_0.png,,,42,"4c, P int.",3,5
123,5,123,9,optimized,main,True,0,layer_l,l,channel_l,max_min,True,-2,13.309884786605835,False,a,a,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_l/kernel_size_l/channel_l/optimized_images/max_6.png,../stimuli_August_2020_20_batches/channel/sampled_trials/layer_l/kernel_size_l/channel_l/optimized_images/min_2.png,,,42,"layer_l, l ",2,5
